ffcollection,Brand,Short_descr,Final_Price,avSizes,img,Discount,Total_Price
,Fendi Pre-Owned,2010s 3Jours tote bag,"$1,325",One Size,https://cdn-images.farfetch-contents.com/17/73/76/29/17737629_37500140_480.jpg,-0%,"$1,325"
,Chanel Pre-Owned,1990s CC diamond-quilted top-handle bag,"$4,462",One Size,https://cdn-images.farfetch-contents.com/17/54/83/40/17548340_36692248_480.jpg,-0%,"$4,462"
,Hermès,2000s pre-owned Mangeoire PM handbag,"$4,054",One Size,https://cdn-images.farfetch-contents.com/17/54/83/32/17548332_36692231_480.jpg,-0%,"$4,054"
,Yves Saint Laurent Pre-Owned,Niki chevron-stitched shoulder bag,"$2,257",One Size,https://cdn-images.farfetch-contents.com/16/80/62/40/16806240_33471006_480.jpg,-0%,"$2,257"
,Chanel Pre-Owned,1980s CC ribbed medallion necklace,"$2,166",One Size,https://cdn-images.farfetch-contents.com/17/07/37/55/17073755_34725375_480.jpg,-0%,"$2,166"
,Hermès,1980 pre-owned horse-head cashmere jumper,"$1,369",S,https://cdn-images.farfetch-contents.com/17/76/75/16/17767516_37542740_480.jpg,-0%,"$1,369"
,Chanel Pre-Owned,1997 CC cosmetic bag,"$1,885",One Size,https://cdn-images.farfetch-contents.com/17/54/83/54/17548354_36690943_480.jpg,-0%,"$1,885"
,Céline Pre-Owned,pre-owned shirt dress,$667,S,https://cdn-images.farfetch-contents.com/15/88/45/89/15884589_29880116_480.jpg,-0%,$667
,Louis Vuitton,2006 pre-owned monogram Klara handbag,"$2,044",One Size,https://cdn-images.farfetch-contents.com/17/12/24/63/17122463_34817427_480.jpg,-0%,"$2,044"
,Yves Saint Laurent Pre-Owned,1992 beaded chain necklace,$747,One Size,https://cdn-images.farfetch-contents.com/15/28/29/08/15282908_26701781_480.jpg,-0%,$747
,Chanel Pre-Owned,1995 embellished CC-charm bracelet,"$4,406",One Size,https://cdn-images.farfetch-contents.com/17/09/58/98/17095898_34609616_480.jpg,-0%,"$4,406"
,Dolce & Gabbana Pre-Owned,2000s tweed sleeveless dress,$330,L,https://cdn-images.farfetch-contents.com/17/73/90/38/17739038_37500212_480.jpg,-0%,$330
,Chanel Pre-Owned,2000s logo-lettering lace silk scarf,"$3,288",One Size,https://cdn-images.farfetch-contents.com/17/80/35/37/17803537_37428442_480.jpg,-0%,"$3,288"
,Louis Vuitton,2015 pre-owned Dora PM 2way bag,"$4,503",One Size,https://cdn-images.farfetch-contents.com/17/60/74/76/17607476_36793920_480.jpg,-0%,"$4,503"
,Chanel Pre-Owned,1997 drop faux-pearl CC turn-lock earrings,"$2,475",One Size,https://cdn-images.farfetch-contents.com/16/37/81/91/16378191_31634597_480.jpg,-0%,"$2,475"
,Chanel Pre-Owned,1997 quilted CC top-handle bag,"$8,539",One Size,https://cdn-images.farfetch-contents.com/14/74/63/19/14746319_23594129_480.jpg,-0%,"$8,539"
,Céline Pre-Owned,1988 pre-owned chunky chain necklace,"$1,017",One Size,https://cdn-images.farfetch-contents.com/17/16/46/68/17164668_35657813_480.jpg,-0%,"$1,017"
,Romeo Gigli Pre-Owned,1990s slim-fit two-piece suit,$370,S,https://cdn-images.farfetch-contents.com/14/64/90/93/14649093_22954075_480.jpg,-0%,$370
,Hermès,1990 pre-owned floral-print silk scarf,$696,One Size,https://cdn-images.farfetch-contents.com/17/76/93/37/17769337_37535004_480.jpg,-0%,$696
,Fendi Pre-Owned,1990s mini Zucca shoulder bag,"$2,352",One Size,https://cdn-images.farfetch-contents.com/16/82/85/46/16828546_33475180_480.jpg,-0%,"$2,352"
,Issey Miyake Pre-Owned,2000s plissé midi dress,$808,S,https://cdn-images.farfetch-contents.com/14/77/15/83/14771583_23760901_480.jpg,-0%,$808
,Chanel Pre-Owned,2002 chain-print mini bag,"$1,885",One Size,https://cdn-images.farfetch-contents.com/14/72/75/47/14727547_23589026_480.jpg,-0%,"$1,885"
,Louis Vuitton,2003 pre-owned Uzes tote bag,"$1,687",One Size,https://cdn-images.farfetch-contents.com/17/81/09/54/17810954_37527051_480.jpg,-0%,"$1,687"
,Chanel Pre-Owned,2017 Cuba collection parrot-print sweatshirt,"$1,942",L,https://cdn-images.farfetch-contents.com/16/59/06/92/16590692_32586962_480.jpg,-0%,"$1,942"
,Louis Vuitton,2006 pre-owned monogram Klara handbag,"$2,363",One Size,https://cdn-images.farfetch-contents.com/16/91/42/03/16914203_34539944_480.jpg,-0%,"$2,363"
,Cartier,1985 pre-owned floral-print silk scarf,$622,One Size,https://cdn-images.farfetch-contents.com/17/42/77/42/17427742_36524412_480.jpg,-0%,$622
,Hermès,2010s pre-owned logo-lettering wallet,"$1,022",One Size,https://cdn-images.farfetch-contents.com/17/73/80/54/17738054_37500177_480.jpg,-0%,"$1,022"
,Christian Dior,2000s pre-owned lace-up satin knitted top,"$2,361",S,https://cdn-images.farfetch-contents.com/17/61/80/62/17618062_36872408_480.jpg,-0%,"$2,361"
,Versace Pre-Owned,2000s Jungle print silk dress,"$5,067",XS,https://cdn-images.farfetch-contents.com/17/02/34/69/17023469_34265186_480.jpg,-0%,"$5,067"
,Chanel Pre-Owned,2000s floral lining collarless jacket,"$2,830",M,https://cdn-images.farfetch-contents.com/16/53/68/93/16536893_32287598_480.jpg,-0%,"$2,830"
,Chanel Pre-Owned,1985-1993 short sleeve jacket,"$1,154",L,https://cdn-images.farfetch-contents.com/13/50/61/11/13506111_16079380_480.jpg,-0%,"$1,154"
,Chanel Pre-Owned,1992 diamond quilted belt bag,"$5,006",One Size,https://cdn-images.farfetch-contents.com/14/68/87/78/14688778_23297765_480.jpg,-0%,"$5,006"
,Fendi Pre-Owned,1990s lightweight sweater,$519,XS,https://cdn-images.farfetch-contents.com/15/03/12/22/15031222_25150165_480.jpg,-0%,$519
,Jean Louis Scherrer Pre-Owned,long-sleeve fitted dress,"$1,031",L,https://cdn-images.farfetch-contents.com/13/09/34/79/13093479_14080147_480.jpg,-0%,"$1,031"
,Chanel Pre-Owned,1993 high-waisted leather trousers,"$1,788",XXS,https://cdn-images.farfetch-contents.com/17/75/23/67/17752367_37392043_480.jpg,-0%,"$1,788"
,Burberry Pre-Owned,1990s concealed fastening knee-length coat,$625,One Size,https://cdn-images.farfetch-contents.com/16/23/22/43/16232243_31175579_480.jpg,-0%,$625
,Chanel Pre-Owned,1997 CC Turn-lock shoulder bag,"$6,772",One Size,https://cdn-images.farfetch-contents.com/17/02/38/41/17023841_34996461_480.jpg,-0%,"$6,772"
,Chanel Pre-Owned,CC chainmail belt,"$2,033",One Size,https://cdn-images.farfetch-contents.com/14/37/33/92/14373392_20934580_480.jpg,-0%,"$2,033"
,Chanel Pre-Owned,2014 Colorama silk dress,"$3,446",M,https://cdn-images.farfetch-contents.com/17/56/24/93/17562493_36988744_480.jpg,-0%,"$3,446"
,Fendi Pre-Owned,2000s Zucchino pattern mini bag,"$1,185",One Size,https://cdn-images.farfetch-contents.com/17/63/51/84/17635184_37103995_480.jpg,-0%,"$1,185"
,Susan Caplan Vintage,1960s Trifari faux-pearl leaf brooch,$420,One Size,https://cdn-images.farfetch-contents.com/17/14/57/67/17145767_34731971_480.jpg,-0%,$420
,Valentino Garavani Pre-Owned,braided handles tote bag,$541,One Size,https://cdn-images.farfetch-contents.com/15/92/12/95/15921295_29511993_480.jpg,-0%,$541
,Chanel Pre-Owned,1998 medium Diana shoulder bag,"$18,773",One Size,https://cdn-images.farfetch-contents.com/17/50/26/38/17502638_36521762_480.jpg,-0%,"$18,773"
,Fake Alpha Vintage,1940s straight-leg jeans,"$3,448",M,https://cdn-images.farfetch-contents.com/15/26/85/29/15268529_26894280_480.jpg,-0%,"$3,448"
,Chanel Pre-Owned,1993 CC button clip-on earrings,"$1,029",One Size,https://cdn-images.farfetch-contents.com/15/93/17/77/15931777_29694095_480.jpg,-0%,"$1,029"
,Chanel Pre-Owned,1996 CC pearl-embellished clip-on earrings,"$2,605",One Size,https://cdn-images.farfetch-contents.com/15/93/17/78/15931778_30460172_480.jpg,-0%,"$2,605"
,Rewind Vintage Affairs,1960's Trifari clip-on earrings,"$1,107",One Size,https://cdn-images.farfetch-contents.com/12/99/91/75/12999175_13765439_480.jpg,-0%,"$1,107"
,Chanel Pre-Owned,2020 Première S 16mm,"$7,308",One Size,https://cdn-images.farfetch-contents.com/17/64/92/03/17649203_37600827_480.jpg,-0%,"$7,308"
,Chanel Pre-Owned,2010 CC logo beach towel,"$1,051",One Size,https://cdn-images.farfetch-contents.com/16/96/59/32/16965932_34047726_480.jpg,-0%,"$1,051"
,Romeo Gigli Pre-Owned,high-waist flared trousers,$267,S,https://cdn-images.farfetch-contents.com/13/09/03/14/13090314_14063380_480.jpg,-0%,$267
,Chanel Pre-Owned,1992 Mademoiselle shoulder bag,"$8,947",One Size,https://cdn-images.farfetch-contents.com/17/03/74/64/17037464_34316632_480.jpg,-0%,"$8,947"
,Chanel Pre-Owned,1998 CC turn-lock handbag,"$11,393",One Size,https://cdn-images.farfetch-contents.com/16/89/85/74/16898574_33764029_480.jpg,-0%,"$11,393"
,Chanel Pre-Owned,1998 CC turn-lock top-handle bag,"$11,709",One Size,https://cdn-images.farfetch-contents.com/17/43/42/55/17434255_36347337_480.jpg,-0%,"$11,709"
,Piaget,2010 pre-owned Limelight Tonneau 18mm,"$17,030",One Size,https://cdn-images.farfetch-contents.com/14/83/86/68/14838668_24680991_480.jpg,-0%,"$17,030"
,Christian Dior,2008 pre-owned deconstructed two-piece suit,"$4,467",S,https://cdn-images.farfetch-contents.com/17/60/62/74/17606274_37314058_480.jpg,-0%,"$4,467"
,Chanel Pre-Owned,mini CC clip-on earrings,"$1,331",One Size,https://cdn-images.farfetch-contents.com/17/78/38/88/17783888_37606055_480.jpg,-0%,"$1,331"
,Monet Pre-Owned,1980s textured brooch,$228,One Size,https://cdn-images.farfetch-contents.com/14/66/82/22/14668222_23092210_480.jpg,-0%,$228
,Chanel Pre-Owned,1985-1993 quilted CC shoulder bag,"$6,772",One Size,https://cdn-images.farfetch-contents.com/17/74/23/79/17742379_37337062_480.jpg,-0%,"$6,772"
,Pragnell Vintage,1941-1960 18kt yellow gold Retro French lapis ring,"$16,303",XXS,https://cdn-images.farfetch-contents.com/16/81/19/92/16811992_33340224_480.jpg,-0%,"$16,303"
,Chanel Pre-Owned,1998 Jumbo Classic Flap shoulder bag,"$9,490",One Size,https://cdn-images.farfetch-contents.com/17/06/36/54/17063654_34766790_480.jpg,-0%,"$9,490"
,Chanel Pre-Owned,1994 CC dangle clip-on earrings,"$2,058",One Size,https://cdn-images.farfetch-contents.com/16/20/27/17/16202717_30925516_480.jpg,-0%,"$2,058"
,Chanel Pre-Owned,1995 CC diamond-quilted handbag,"$6,772",One Size,https://cdn-images.farfetch-contents.com/16/47/30/41/16473041_32257688_480.jpg,-0%,"$6,772"
,Hermès,2010 pre-owned L'Or des Chefs silk scarf,$519,One Size,https://cdn-images.farfetch-contents.com/17/48/90/07/17489007_36325923_480.jpg,-0%,$519
,Chanel Pre-Owned,1995 CC Turnlock mini bag,"$4,326",One Size,https://cdn-images.farfetch-contents.com/16/98/49/04/16984904_34189694_480.jpg,-0%,"$4,326"
,Bottega Veneta Pre-Owned,distressed effect Intrecciato handbag,"$2,157",One Size,https://cdn-images.farfetch-contents.com/17/48/55/98/17485598_36418293_480.jpg,-0%,"$2,157"
,Dries Van Noten Pre-Owned,colour-block pumps,$474,See all sizes,https://cdn-images.farfetch-contents.com/16/15/42/52/16154252_31330903_480.jpg,-0%,$474
,Chanel Pre-Owned,trim detailing striped jacket,"$1,993",XS,https://cdn-images.farfetch-contents.com/16/07/51/53/16075153_30195261_480.jpg,-0%,"$1,993"
,Hermès,2000-2010 pre-owned Brides De Gala Love silk scarf,$750,One Size,https://cdn-images.farfetch-contents.com/17/73/24/65/17732465_37330831_480.jpg,-0%,$750
,Gucci Pre-Owned,2000s Shelly GG monogram handbag,$924,One Size,https://cdn-images.farfetch-contents.com/17/40/44/24/17404424_36293347_480.jpg,-0%,$924
,Balenciaga Pre-Owned,A-line wool skirt,$639,XXS,https://cdn-images.farfetch-contents.com/17/11/67/68/17116768_34632442_480.jpg,-0%,$639
,Chanel Pre-Owned,1998 Interlocking CC-print T-shirt,"$1,419",S,https://cdn-images.farfetch-contents.com/17/63/65/82/17636582_36972271_480.jpg,-0%,"$1,419"
,Chanel Pre-Owned,1980s CC-buttons single-breasted blazer,"$1,945",L,https://cdn-images.farfetch-contents.com/17/14/17/24/17141724_34756043_480.jpg,-0%,"$1,945"
,Hermès,2003 pre-owned Plume 32 tote bag,"$4,734",One Size,https://cdn-images.farfetch-contents.com/16/82/29/11/16822911_33475128_480.jpg,-0%,"$4,734"
,Prada Pre-Owned,double twist-lock two-way bag,"$1,546",One Size,https://cdn-images.farfetch-contents.com/17/57/48/38/17574838_36819666_480.jpg,-0%,"$1,546"
,Louis Vuitton,1999's pre-owned mini coin purse,$729,One Size,https://cdn-images.farfetch-contents.com/14/76/32/23/14763223_23791544_480.jpg,-0%,$729
,Givenchy Pre-Owned,baby Antigona crossbody bag,"$1,055",One Size,https://cdn-images.farfetch-contents.com/16/89/96/72/16899672_34111363_480.jpg,-0%,"$1,055"
,John Galliano Pre-Owned,1985 oversized shirt,"$3,827",One Size,https://cdn-images.farfetch-contents.com/12/87/23/46/12872346_13278975_480.jpg,-0%,"$3,827"
,Hermès,pre-owned Torana silk scarf,$676,One Size,https://cdn-images.farfetch-contents.com/17/42/33/75/17423375_36168992_480.jpg,-0%,$676
,Louis Vuitton,2006 pre-owned Lockit handbag,"$3,158",One Size,https://cdn-images.farfetch-contents.com/17/18/10/37/17181037_34968913_480.jpg,-0%,"$3,158"
,Christian Dior,1980s pre-owned crystal-embellished drop clip-on earrings,$775,One Size,https://cdn-images.farfetch-contents.com/17/12/97/40/17129740_34602391_480.jpg,-0%,$775
,Chanel Pre-Owned,1990s diamond-quilted tassel 2way bag,"$4,326",One Size,https://cdn-images.farfetch-contents.com/17/40/44/17/17404417_36293340_480.jpg,-0%,"$4,326"
,A.N.G.E.L.O. Vintage Cult,1980's suede trousers,$370,XXS,https://cdn-images.farfetch-contents.com/13/80/32/31/13803231_17202377_480.jpg,-0%,$370
,Comme Des Garçons Pre-Owned,crochet long sleeved blouse,$347,S,https://cdn-images.farfetch-contents.com/13/23/96/53/13239653_14683512_480.jpg,-0%,$347
,Chanel Pre-Owned,2010s glitter-effect dinner jacket,"$4,341",L,https://cdn-images.farfetch-contents.com/16/53/34/43/16533443_32300476_480.jpg,-0%,"$4,341"
,Chanel Pre-Owned,2004 CC logos three-chain belt,"$2,038",One Size,https://cdn-images.farfetch-contents.com/16/03/60/72/16036072_30071015_480.jpg,-0%,"$2,038"
,Chanel Pre-Owned,1994 CC mesh chain belt,"$1,920",One Size,https://cdn-images.farfetch-contents.com/16/15/33/50/16153350_30680885_480.jpg,-0%,"$1,920"
,Cartier,2000s pre-owned Trinity top-handle bag,"$1,180",One Size,https://cdn-images.farfetch-contents.com/17/52/51/74/17525174_36837903_480.jpg,-0%,"$1,180"
Positively Conscious,Chanel Pre-Owned,2000s zigzag detailing elasticated pumps,$534,See all sizes,https://cdn-images.farfetch-contents.com/12/85/72/01/12857201_13038922_480.jpg,-0%,$534
,Louis Vuitton,pre-owned Keepall 50 weekender bag,"$6,710",One Size,https://cdn-images.farfetch-contents.com/14/42/45/54/14424554_21441676_480.jpg,-0%,"$6,710"
,Comme Des Garçons Pre-Owned,1995 cape jacket,"$2,415",S,https://cdn-images.farfetch-contents.com/13/23/96/34/13239634_14682941_480.jpg,-0%,"$2,415"
,Pragnell Vintage,1941-1960 18kt yellow gold Retro French blue and yellow sapphire ring,"$14,463",XS,https://cdn-images.farfetch-contents.com/16/81/39/13/16813913_33340253_480.jpg,-0%,"$14,463"
,Bottega Veneta Pre-Owned,Intrecciato flap clutch,$676,One Size,https://cdn-images.farfetch-contents.com/16/18/15/06/16181506_30655775_480.jpg,-0%,$676
,Christian Dior,2001 pre-owned mini camouflage handbag,"$1,429",One Size,https://cdn-images.farfetch-contents.com/16/10/93/51/16109351_30439388_480.jpg,-0%,"$1,429"
,Hermès,2009 pre-owned trunk motif Cadena necklace,"$1,729",One Size,https://cdn-images.farfetch-contents.com/17/38/23/96/17382396_36090447_480.jpg,-0%,"$1,729"
,Chanel Pre-Owned,1985-1993 small diamond quilted CC shoulder bag,"$2,703",One Size,https://cdn-images.farfetch-contents.com/16/88/74/13/16887413_33731084_480.jpg,-0%,"$2,703"
,Hermès,pre-owned chain print silk shirt,"$1,029",XS,https://cdn-images.farfetch-contents.com/16/05/76/55/16057655_30186218_480.jpg,-0%,"$1,029"
,Christian Dior,pre-owned Couture beaded belt,$652,XS,https://cdn-images.farfetch-contents.com/15/14/58/07/15145807_26150307_480.jpg,-0%,$652
Positively Conscious,Valentino Pre-Owned,feather longsleeved shirt dress,"$3,460",One Size,https://cdn-images.farfetch-contents.com/12/86/70/73/12867073_13223728_480.jpg,-0%,"$3,460"
,Fendi Pre-Owned,2020 Dotcom shoulder bag,"$2,450",One Size,https://cdn-images.farfetch-contents.com/17/47/70/08/17477008_36289909_480.jpg,-0%,"$2,450"
,Gianfranco Ferré Pre-Owned,2000s FF hinge fastening leather belt,$178,M,https://cdn-images.farfetch-contents.com/17/27/33/83/17273383_35419817_480.jpg,-0%,$178
,Chanel Pre-Owned,2001 CC beach dress,"$1,497",S,https://cdn-images.farfetch-contents.com/15/46/07/56/15460756_27788975_480.jpg,-0%,"$1,497"
,Hermès,1990 pre-owned Châteaux d'Arrière striped scarf,$899,One Size,https://cdn-images.farfetch-contents.com/15/53/73/78/15537378_28152940_480.jpg,-0%,$899
,Louis Vuitton,pre-owned buttoned A-line skirt,"$1,732",XXXS,https://cdn-images.farfetch-contents.com/16/92/35/19/16923519_33935310_480.jpg,-0%,"$1,732"
,Chanel Pre-Owned,slim-fit tweed jacket,"$2,976",XS,https://cdn-images.farfetch-contents.com/16/74/89/63/16748963_33115244_480.jpg,-0%,"$2,976"
,Christian Lacroix Pre-Owned,1990s Starfish silhouette brooch,$437,One Size,https://cdn-images.farfetch-contents.com/14/16/78/18/14167818_19096567_480.jpg,-0%,$437
,Chanel Pre-Owned,2000 roll-neck sleeveless jumper,$990,M,https://cdn-images.farfetch-contents.com/15/40/94/18/15409418_27281802_480.jpg,-0%,$990
,Jean Paul Gaultier Pre-Owned,1990s belted double-breasted blazer,$770,L,https://cdn-images.farfetch-contents.com/17/30/14/10/17301410_35680189_480.jpg,-0%,$770
,Chanel Pre-Owned,1993 interlocking CC chain-link belt,"$10,527",One Size,https://cdn-images.farfetch-contents.com/16/65/83/71/16658371_32754805_480.jpg,-0%,"$10,527"
,Hermès,1996 pre-owned Année de la Musique Cadena padlock bag charm,"$1,688",One Size,https://cdn-images.farfetch-contents.com/16/62/81/24/16628124_32588356_480.jpg,-0%,"$1,688"
,Versace Pre-Owned,strapless sequined mini dress,"$1,026",S,https://cdn-images.farfetch-contents.com/11/08/57/83/11085783_5223277_480.jpg,-0%,"$1,026"
,Comme Des Garçons Pre-Owned,2002 Robe de Chambre sheer bib top,$431,M,https://cdn-images.farfetch-contents.com/11/99/01/15/11990115_9695290_480.jpg,-0%,$431
,Louis Vuitton,2012 pre-owned Baby barrel bag,"$2,681",One Size,https://cdn-images.farfetch-contents.com/16/70/60/78/16706078_33075465_480.jpg,-0%,"$2,681"
,Hermès,2008 pre-owned Kelly 35 tote bag,"$16,394",One Size,https://cdn-images.farfetch-contents.com/15/52/58/99/15525899_27979586_480.jpg,-0%,"$16,394"
,Chanel Pre-Owned,1995 CC two-way vanity bag,"$5,685",One Size,https://cdn-images.farfetch-contents.com/16/65/66/16/16656616_32790427_480.jpg,-0%,"$5,685"
,Hermès,2000s pre-owned apple keyring,$578,One Size,https://cdn-images.farfetch-contents.com/15/42/32/13/15423213_27342081_480.jpg,-0%,$578
,Hermès,1998 pre-owned Bolide 45 bag,"$5,277",One Size,https://cdn-images.farfetch-contents.com/12/62/90/98/12629098_12275067_480.jpg,-0%,"$5,277"
,Chanel Pre-Owned,1997 logo-lettering hairclip,"$1,729",One Size,https://cdn-images.farfetch-contents.com/16/76/49/60/16764960_33220389_480.jpg,-0%,"$1,729"
,Hermès,2014 pre-owned Tool Box tote bag,"$7,937",One Size,https://cdn-images.farfetch-contents.com/15/66/29/30/15662930_28374776_480.jpg,-0%,"$7,937"
,Chanel Pre-Owned,1999 leather shift dress,"$4,726",M,https://cdn-images.farfetch-contents.com/15/81/56/39/15815639_29298434_480.jpg,-0%,"$4,726"
,Balenciaga Pre-Owned,cape detail draped long dress,$457,XS,https://cdn-images.farfetch-contents.com/16/29/89/40/16298940_31386104_480.jpg,-0%,$457
,Chanel Pre-Owned,1990s braided trim denim jacket,"$9,287",S,https://cdn-images.farfetch-contents.com/15/41/02/96/15410296_27825658_480.jpg,-0%,"$9,287"
,A.N.G.E.L.O. Vintage Cult,1970s rectangle flap shoulder bag,$429,One Size,https://cdn-images.farfetch-contents.com/16/33/35/59/16333559_31374104_480.jpg,-0%,$429
,Louis Vuitton,2000s pre-owned Trunk cardholder,$511,One Size,https://cdn-images.farfetch-contents.com/15/40/31/37/15403137_27259075_480.jpg,-0%,$511
,Chanel Pre-Owned,1993 CC tassel brooch,"$9,056",One Size,https://cdn-images.farfetch-contents.com/17/67/32/60/17673260_37522062_480.jpg,-0%,"$9,056"
,Hermès,1990s pre-owned Le Tour du Monde en 63 Cases scarf,"$1,026",One Size,https://cdn-images.farfetch-contents.com/16/92/78/65/16927865_34386366_480.jpg,-0%,"$1,026"
,Chanel Pre-Owned,2002 sequin jacket,"$5,036",L,https://cdn-images.farfetch-contents.com/14/26/42/94/14264294_20346214_480.jpg,-0%,"$5,036"
,Louis Vuitton,2010 pre-owned Chrissie MM tote bag,"$5,644",One Size,https://cdn-images.farfetch-contents.com/16/68/48/75/16684875_33037796_480.jpg,-0%,"$5,644"
,Chanel Pre-Owned,1998 mini diamond-quilted camellia shoulder bag,"$5,413",One Size,https://cdn-images.farfetch-contents.com/17/20/40/05/17204005_35047209_480.jpg,-0%,"$5,413"
,Chanel Pre-Owned,2010s front-slit knitted skirt,$519,XXS,https://cdn-images.farfetch-contents.com/16/35/61/04/16356104_31434967_480.jpg,-0%,$519
,Giorgio Armani Pre-Owned,1990's crinkled effect coat ,$888,M,https://cdn-images.farfetch-contents.com/14/29/11/57/14291157_21647242_480.jpg,-0%,$888
,Miu Miu Pre-Owned,pointed toe pumps,$370,See all sizes,https://cdn-images.farfetch-contents.com/12/68/38/29/12683829_22210841_480.jpg,-0%,$370
,Helmut Lang Pre-Owned,1990s ruffled detail double-breasted coat,$519,XS,https://cdn-images.farfetch-contents.com/15/85/51/20/15855120_29411128_480.jpg,-0%,$519
,Chanel Pre-Owned,2004 sheer panel silk dress,"$2,348",S,https://cdn-images.farfetch-contents.com/15/45/87/88/15458788_30728815_480.jpg,-0%,"$2,348"
,Chanel Pre-Owned,2005 sleeveless maxi dress,"$1,702",S,https://cdn-images.farfetch-contents.com/14/23/25/17/14232517_20168635_480.jpg,-0%,"$1,702"
,Céline Pre-Owned,1990s door knocker detail shoulder bag,"$2,106",One Size,https://cdn-images.farfetch-contents.com/16/34/66/65/16346665_31607663_480.jpg,-0%,"$2,106"
,Hermès,1990s pre-owned round-base candle holder,$815,One Size,https://cdn-images.farfetch-contents.com/16/71/59/29/16715929_33048562_480.jpg,-0%,$815
,Chanel Pre-Owned,1992 CC diamond-quilted belt bag,"$5,413",One Size,https://cdn-images.farfetch-contents.com/16/74/15/72/16741572_33180159_480.jpg,-0%,"$5,413"
,Mauboussin,1950s pre-owned 18kt yellow gold Bombé cocktail diamond ring,"$35,866",XS,https://cdn-images.farfetch-contents.com/17/65/48/98/17654898_37066884_480.jpg,-0%,"$35,866"
,Chanel Pre-Owned,1992 Mademoiselle shoulder bag,"$8,131",One Size,https://cdn-images.farfetch-contents.com/15/44/47/15/15444715_27390556_480.jpg,-0%,"$8,131"
,Balenciaga Pre-Owned,2019 Bazar tote bag,"$2,115",One Size,https://cdn-images.farfetch-contents.com/15/52/58/81/15525881_27979530_480.jpg,-0%,"$2,115"
,Givenchy Pre-Owned,1980s stone embellished necklace,$593,One Size,https://cdn-images.farfetch-contents.com/15/50/12/98/15501298_28303172_480.jpg,-0%,$593
,Louis Vuitton,1995 pre-owned Petit Noé bucket bag,"$1,429",One Size,https://cdn-images.farfetch-contents.com/16/74/77/26/16747726_33184020_480.jpg,-0%,"$1,429"
,Hermès,pre-owned Kelly 32 Sellier 2way bag,"$75,075",One Size,https://cdn-images.farfetch-contents.com/17/29/00/87/17290087_35637924_480.jpg,-0%,"$75,075"
,Chanel Pre-Owned,1995 Jumbo Classic Flap shoulder bag,"$13,175",One Size,https://cdn-images.farfetch-contents.com/17/23/45/40/17234540_35368534_480.jpg,-0%,"$13,175"
,Gucci Pre-Owned,GG Imprime crossbody bag,$656,One Size,https://cdn-images.farfetch-contents.com/17/36/23/82/17362382_35952249_480.jpg,-0%,$656
,Chanel Pre-Owned,1990s Diana shoulder bag,"$7,452",One Size,https://cdn-images.farfetch-contents.com/15/61/74/27/15617427_28348299_480.jpg,-0%,"$7,452"
,Susan Caplan Vintage,'1960s Attwood & Sawyer brooch,$244,One Size,https://cdn-images.farfetch-contents.com/14/16/13/98/14161398_18914154_480.jpg,-0%,$244
,Chanel Pre-Owned,1994 CC drop earrings,"$3,522",One Size,https://cdn-images.farfetch-contents.com/15/64/01/43/15640143_28546281_480.jpg,-0%,"$3,522"
,Chanel Pre-Owned,1990s colour block scarf,"$1,216",One Size,https://cdn-images.farfetch-contents.com/11/50/80/11/11508011_7194948_480.jpg,-0%,"$1,216"
,Chanel Pre-Owned,1975-1985 lion head necklace ,"$1,875",One Size,https://cdn-images.farfetch-contents.com/15/41/92/13/15419213_27292914_480.jpg,-0%,"$1,875"
,Cartier,2004-2005 pre-owned Trinity handbag,"$1,406",One Size,https://cdn-images.farfetch-contents.com/17/36/15/78/17361578_36065550_480.jpg,-0%,"$1,406"
,Breitling,2021 pre-owned Galactic 32mm,"$11,020",One Size,https://cdn-images.farfetch-contents.com/17/19/81/07/17198107_34929276_480.jpg,-0%,"$11,020"
,Susan Caplan Vintage,1990s belcher-chain necklace,$185,One Size,https://cdn-images.farfetch-contents.com/15/54/41/25/15544125_27977274_480.jpg,-0%,$185
,A.N.G.E.L.O. Vintage Cult,1970's flared maxi dress,$711,S,https://cdn-images.farfetch-contents.com/14/09/08/62/14090862_18524330_480.jpg,-0%,$711
,Chanel Pre-Owned,1996 coat-style dress,"$2,812",S,https://cdn-images.farfetch-contents.com/15/56/33/23/15563323_27980886_480.jpg,-0%,"$2,812"
,Kansai Yamamoto Pre-Owned,1990s floral embroidered knitted jumper,$455,M,https://cdn-images.farfetch-contents.com/12/15/64/64/12156464_10261871_480.jpg,-0%,$455
,Comme Des Garçons Pre-Owned,pile detailing draped top,$592,M,https://cdn-images.farfetch-contents.com/12/28/21/22/12282122_10878869_480.jpg,-0%,$592
,Hermès,2004 pre-owned Herbag Cabas two-in-one bag,"$3,941",One Size,https://cdn-images.farfetch-contents.com/17/28/29/95/17282995_36198024_480.jpg,-0%,"$3,941"
,A.N.G.E.L.O. Vintage Cult,1970s graphic-print silk kimono,$770,One Size,https://cdn-images.farfetch-contents.com/17/20/68/85/17206885_35922432_480.jpg,-0%,$770
,Chanel Pre-Owned,1990s bustier-style sleeveless silk top,"$1,076",XS,https://cdn-images.farfetch-contents.com/17/61/40/52/17614052_36757547_480.jpg,-0%,"$1,076"
,Cartier,pre-owned quartz 21mm,"$2,331",One Size,https://cdn-images.farfetch-contents.com/17/81/87/94/17818794_37624974_480.jpg,-0%,"$2,331"
